base_price,discount_percentage,quantity,manufacturer,product_id,category,sku,taxless_price,unit_discount_amount,min_price,_id,discount_amount,created_on,product_name,price,taxful_price,base_unit_price,customer_id,basket_date,basket_count,product_category,product_color
74.99,0,1,Oceanavigations,31546667,Women's Shoes,ZO0244702447,74.99,0.0,36.75,sold_product_726507_23708,0.0,2016-12-17 18:44:38,Boots - Midnight Blue,74.99,74.99,74.99,25083717,2019-06-16,3,Boots,Midnight Blue
74.99,0,1,Oceanavigations,31546667,Women's Shoes,ZO0244702447,74.99,0.0,36.75,sold_product_726507_23708,0.0,2016-12-17 18:44:38,Boots - Midnight Blue,74.99,74.99,74.99,43671827,2019-06-13,2,Boots,Midnight Blue
74.99,0,1,Oceanavigations,31546667,Women's Shoes,ZO0244702447,74.99,0.0,36.75,sold_product_726507_23708,0.0,2016-12-17 18:44:38,Boots - Midnight Blue,74.99,74.99,74.99,31244601,2019-05-26,2,Boots,Midnight Blue
74.99,0,1,Oceanavigations,31546667,Women's Shoes,ZO0244702447,74.99,0.0,36.75,sold_product_726507_23708,0.0,2016-12-17 18:44:38,Boots - Midnight Blue,74.99,74.99,74.99,27518847,2019-05-30,2,Boots,Midnight Blue
32.99,0,1,Pyramidustries active,46858785,Women's Shoes,ZO0216402164,32.99,0.0,16.82,sold_product_570552_10729,0.0,2016-12-15 21:04:19,Sports shoes - dark blue,32.99,32.99,32.99,20362680,2019-06-16,2,Sports shoes,dark blue
32.99,0,1,Pyramidustries active,46858785,Women's Shoes,ZO0216402164,32.99,0.0,16.82,sold_product_570552_10729,0.0,2016-12-15 21:04:19,Sports shoes - dark blue,32.99,32.99,32.99,35992310,2019-06-15,2,Sports shoes,dark blue
64.99,0,1,Angeldale,42723219,Women's Shoes,ZO0666306663,64.99,0.0,35.74,sold_product_570552_23042,0.0,2016-12-15 21:04:19,High heels - gold,64.99,64.99,64.99,40228358,2019-06-16,2,High heels,gold
28.99,0,1,Tigress Enterprises,926270,Women's Accessories,ZO0089300893,28.99,0.0,14.78,sold_product_580214_23196,0.0,2016-12-23 03:44:38,Handbag - taupe/black/pink,28.99,28.99,28.99,17922308,2019-06-16,2,Handbag,taupe/black/pink
11.99,0,1,Spherecords,33506465,Women's Clothing,ZO0644106441,11.99,0.0,5.64,sold_product_580214_14636,0.0,2016-12-23 03:44:38,2 PACK - Top - white/dark blue/dark blue,11.99,11.99,11.99,27641594,2019-06-16,3,2 PACK,Top - white/dark blue/dark blue
24.99,0,1,Oceanavigations,33354168,Men's Clothing,ZO0297302973,24.99,0.0,11.5,sold_product_714391_13031,0.0,2016-12-16 13:49:26,Jumper - black/white,24.99,24.99,24.99,4749863,2019-06-16,3,Jumper,black/white
11.99,0,1,Low Tide Media,43314126,Men's Clothing,ZO0441804418,11.99,0.0,5.76,sold_product_719317_18236,0.0,2016-12-05 20:12:29,Polo shirt - bordeaux,11.99,11.99,11.99,44382631,2019-06-16,2,Polo shirt,bordeaux
16.99,0,1,Pyramidustries,47933392,Women's Clothing,ZO0167401674,16.99,0.0,8.49,sold_product_588476_13898,0.0,2016-12-29 05:54:14,Vest - silver,16.99,16.99,16.99,10095537,2019-06-16,2,Vest,silver
64.99,0,1,Oceanavigations,51821712,Women's Shoes,ZO0241502415,64.99,0.0,30.55,sold_product_573141_16784,0.0,2016-12-17 19:43:41,Trainers - silver,64.99,64.99,64.99,9567372,2019-06-17,2,Trainers,silver
10.99,0,1,Low Tide Media,47057070,Men's Clothing,ZO0474204742,10.99,0.0,5.71,sold_product_590432_11201,0.0,2016-12-30 17:03:50,2 PACK - Boxer shorts - dark blue/light blue,10.99,10.99,10.99,11344926,2019-06-16,2,2 PACK,Boxer shorts - dark blue/light blue
20.99,0,1,Elitelligence,43902407,Men's Clothing,ZO0574005740,20.99,0.0,10.7,sold_product_558375_18394,0.0,2016-12-06 21:14:24,Jumper - black,20.99,20.99,20.99,1357108,2019-06-16,2,Jumper,black
209.99,0,1,Oceanavigations,49693345,Men's Clothing,ZO0291602916,209.99,0.0,100.8,sold_product_555286_14865,0.0,2016-12-04 15:02:53,Classic coat - navy,209.99,209.99,209.99,9116458,2019-06-16,2,Classic coat,navy
11.99,0,1,Oceanavigations,1263722,Men's Clothing,ZO0292302923,11.99,0.0,6.47,sold_product_578975_12037,0.0,2016-12-22 05:51:22,Basic T-shirt - offwhite,11.99,11.99,11.99,2499367,2019-06-16,2,Basic T-shirt,offwhite
74.99,0,1,Gnomehouse,51042056,Women's Accessories,ZO0358803588,74.99,0.0,41.24,sold_product_579014_14989,0.0,2016-12-22 06:33:07,Rucksack - cognac,74.99,74.99,74.99,2153897,2019-06-16,2,Rucksack,cognac
16.99,0,1,Pyramidustries,339429,Women's Clothing,ZO0179601796,16.99,0.0,7.82,sold_product_579014_18559,0.0,2016-12-22 06:33:07,Sweatshirt - grey multicolor,16.99,16.99,16.99,16974894,2019-06-16,2,Sweatshirt,grey multicolor
59.99,0,1,Low Tide Media,3257032,Men's Shoes,ZO0401004010,59.99,0.0,27.01,sold_product_571024_16131,0.0,2016-12-16 05:49:55,Lace-up boots - black,59.99,59.99,59.99,10918767,2019-06-16,2,Lace-up boots,black
59.99,0,1,Oceanavigations,39024454,Men's Shoes,ZO0257802578,59.99,0.0,32.99,sold_product_578650_15886,0.0,2016-12-22 00:02:53,Boots - dark brown,59.99,59.99,59.99,44363986,2019-06-16,2,Boots,dark brown
59.99,0,1,Oceanavigations,39024454,Men's Shoes,ZO0257802578,59.99,0.0,32.99,sold_product_578650_15886,0.0,2016-12-22 00:02:53,Boots - dark brown,59.99,59.99,59.99,44363986,2019-06-17,2,Boots,dark brown
84.99,0,1,Oceanavigations,3549934,Men's Accessories,ZO0314503145,84.99,0.0,41.65,sold_product_714827_13515,0.0,2016-12-31 11:08:10,Laptop bag - brandy,84.99,84.99,84.99,27021765,2019-06-16,2,Laptop bag,brandy
16.99,0,1,Elitelligence,34927870,Men's Shoes,ZO0507905079,16.99,0.0,8.33,sold_product_573726_12818,0.0,2016-12-18 06:02:53,Trainers - black,16.99,16.99,16.99,33060425,2019-06-16,2,Trainers,black
37.99,0,1,Spherecords,43864288,Women's Clothing,ZO0657506575,37.99,0.0,20.13,sold_product_576063_24436,0.0,2016-12-20 00:47:31,Down jacket - black,37.99,37.99,37.99,29196935,2019-06-16,2,Down jacket,black
21.99,0,1,Spherecords Curvy,36308101,Women's Clothing,ZO0710807108,21.99,0.0,12.09,sold_product_588867_16672,0.0,2016-12-29 13:17:46,Blouse - off white,21.99,21.99,21.99,17572286,2019-06-16,2,Blouse,off white
64.99,0,1,Oceanavigations,31324877,Men's Clothing,ZO0275902759,64.99,0.0,35.09,sold_product_567437_16571,0.0,2016-12-13 14:44:10,Suit jacket - black,64.99,64.99,64.99,14997362,2019-06-16,2,Suit jacket,black
24.99,0,1,Elitelligence,50350530,Men's Clothing,ZO0576605766,24.99,0.0,13.24,sold_product_555938_7051,0.0,2016-12-05 03:05:46,Jumper - green,24.99,24.99,24.99,34658130,2019-06-16,2,Jumper,green
24.99,0,1,Elitelligence,50350530,Men's Clothing,ZO0576605766,24.99,0.0,13.24,sold_product_555938_7051,0.0,2016-12-05 03:05:46,Jumper - green,24.99,24.99,24.99,14150699,2019-06-09,2,Jumper,green
32.99,0,1,Microlutions,2565792,Men's Clothing,ZO0112101121,32.99,0.0,17.48,sold_product_713950_24419,0.0,2016-12-28 22:14:53,Cargo trousers - oliv,32.99,32.99,32.99,40934891,2019-06-16,2,Cargo trousers,oliv
28.99,0,1,Elitelligence,6102908,Men's Clothing,ZO0530405304,28.99,0.0,13.92,sold_product_553689_20207,0.0,2016-12-03 10:53:46,Trousers - black,28.99,28.99,28.99,31480906,2019-06-16,2,Trousers,black
14.99,0,1,Spritechnologies,50803208,Men's Clothing,ZO0630406304,14.99,0.0,6.9,sold_product_568044_12799,0.0,2016-12-14 01:26:24,Undershirt - dark grey multicolor,14.99,14.99,14.99,18454467,2019-06-16,2,Undershirt,dark grey multicolor
14.99,0,1,Spritechnologies,50803208,Men's Clothing,ZO0630406304,14.99,0.0,6.9,sold_product_568044_12799,0.0,2016-12-14 01:26:24,Undershirt - dark grey multicolor,14.99,14.99,14.99,18454467,2019-06-04,2,Undershirt,dark grey multicolor
16.99,0,1,Microlutions,3125977,Men's Clothing,ZO0120201202,16.99,0.0,8.83,sold_product_722039_18008,0.0,2016-12-19 10:03:22,Long sleeved top - purple,16.99,16.99,16.99,3846865,2019-06-16,2,Long sleeved top,purple
20.99,0,1,Tigress Enterprises,43482185,Women's Shoes,ZO0006400064,20.99,0.0,10.7,sold_product_589894_14761,0.0,2016-12-30 07:33:36,Classic heels - blue,20.99,20.99,20.99,1227904,2019-06-16,3,Classic heels,blue
20.99,0,1,Pyramidustries,3714100,Women's Clothing,ZO0150601506,20.99,0.0,9.87,sold_product_562978_11632,0.0,2016-12-10 07:06:14,Summer dress - coral/pink,20.99,20.99,20.99,10458906,2019-06-16,2,Summer dress,coral/pink
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,1070869,2019-06-16,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,3125584,2019-05-30,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,15239711,2019-05-27,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,1128316,2019-05-27,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,522039,2019-05-21,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,11107767,2019-06-03,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,3628712,2019-05-26,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,8659512,2019-06-01,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,12719718,2019-05-25,3,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,3317182,2019-05-29,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,41815245,2019-05-28,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,10803991,2019-05-27,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,22883964,2019-05-26,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,27287794,2019-05-26,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,10186108,2019-05-26,3,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,42399093,2019-05-28,2,Jumper,off white/black
16.99,0,1,Spherecords,46130148,Women's Clothing,ZO0652406524,16.99,0.0,8.16,sold_product_576205_11641,0.0,2016-12-20 03:30:14,Jumper - off white/black,16.99,16.99,16.99,25902173,2019-05-27,2,Jumper,off white/black
32.99,0,1,Pyramidustries,34981913,Women's Shoes,ZO0139201392,32.99,0.0,16.5,sold_product_576208_16893,0.0,2016-12-20 03:31:41,Ankle boots - new khaki,32.99,32.99,32.99,28037137,2019-06-16,2,Ankle boots,new khaki
36.99,0,1,Oceanavigations,35167685,Women's Clothing,ZO0259702597,36.99,0.0,17.76,sold_product_564804_16840,0.0,2016-12-11 15:17:17,Pencil skirt - black,36.99,36.99,36.99,20098151,2019-06-16,2,Pencil skirt,black
33.99,0,1,Tigress Enterprises,53560311,Women's Shoes,ZO0017500175,33.99,0.0,18.35,sold_product_589477_5879,0.0,2016-12-30 00:28:48,Cowboy/Biker boots - black,33.99,33.99,33.99,16049544,2019-06-16,2,Cowboy/Biker boots,black
74.99,0,1,Angeldale,50836009,Men's Shoes,ZO0692606926,74.99,0.0,38.24,sold_product_578409_1812,0.0,2016-12-21 19:35:02,Boots - black,74.99,74.99,74.99,12376998,2019-06-16,3,Boots,black
28.99,0,1,Low Tide Media,53035093,Men's Clothing,ZO0451804518,28.99,0.0,15.94,sold_product_566042_2775,0.0,2016-12-12 12:38:53,Jumper - white/dark blue,28.99,28.99,28.99,32756438,2019-06-16,2,Jumper,white/dark blue
28.99,0,1,Low Tide Media,53035093,Men's Clothing,ZO0451804518,28.99,0.0,15.94,sold_product_566042_2775,0.0,2016-12-12 12:38:53,Jumper - white/dark blue,28.99,28.99,28.99,10371152,2019-06-16,2,Jumper,white/dark blue
7.99,0,1,Tigress Enterprises,50436075,Women's Accessories,ZO0077900779,7.99,0.0,4.31,sold_product_587954_13071,0.0,2016-12-28 21:04:19,Sunglasses - black,7.99,7.99,7.99,3460147,2019-06-16,2,Sunglasses,black
14.99,0,1,Tigress Enterprises,31780330,Women's Shoes,ZO0000500005,14.99,0.0,7.5,sold_product_587954_11563,0.0,2016-12-28 21:04:19,Trainers - white,14.99,14.99,14.99,31600282,2019-06-16,2,Trainers,white
14.99,0,1,Tigress Enterprises,31780330,Women's Shoes,ZO0000500005,14.99,0.0,7.5,sold_product_587954_11563,0.0,2016-12-28 21:04:19,Trainers - white,14.99,14.99,14.99,11545668,2019-05-27,2,Trainers,white
16.99,0,1,Pyramidustries active,2963490,Women's Clothing,ZO0224502245,16.99,0.0,9.34,sold_product_588016_23791,0.0,2016-12-28 22:00:29,Tights - black,16.99,16.99,16.99,15177298,2019-06-16,2,Tights,black
41.99,0,1,Crystal Lighting,5995368,Women's Clothing,ZO0484604846,41.99,0.0,22.67,sold_product_588016_21101,0.0,2016-12-28 22:00:29,Soft shell jacket - grey multicolor,41.99,41.99,41.99,33513547,2019-06-16,2,Soft shell jacket,grey multicolor
41.99,0,1,Crystal Lighting,5995368,Women's Clothing,ZO0484604846,41.99,0.0,22.67,sold_product_588016_21101,0.0,2016-12-28 22:00:29,Soft shell jacket - grey multicolor,41.99,41.99,41.99,10871751,2019-05-29,3,Soft shell jacket,grey multicolor
41.99,0,1,Crystal Lighting,5995368,Women's Clothing,ZO0484604846,41.99,0.0,22.67,sold_product_588016_21101,0.0,2016-12-28 22:00:29,Soft shell jacket - grey multicolor,41.99,41.99,41.99,9066934,2019-05-25,3,Soft shell jacket,grey multicolor
28.99,0,1,Pyramidustries,46134461,Women's Clothing,ZO0146901469,28.99,0.0,13.63,sold_product_570040_17673,0.0,2016-12-15 12:14:24,Jumpsuit - black,28.99,28.99,28.99,5226041,2019-06-16,2,Jumpsuit,black
10.99,0,1,Tigress Enterprises,44767226,Women's Accessories,ZO0092900929,10.99,0.0,5.6,sold_product_587327_17008,0.0,2016-12-28 09:43:12,Clutch - black ,10.99,10.99,10.99,29697847,2019-06-16,2,Clutch,black 
49.99,0,1,Low Tide Media,37215955,Women's Shoes,ZO0376403764,49.99,0.0,25.01,sold_product_583083_18495,0.0,2016-12-25 05:51:22,Ankle boots - cognac,49.99,49.99,49.99,943919,2019-06-16,2,Ankle boots,cognac
28.99,0,1,Tigress Enterprises,35191492,Women's Clothing,ZO0050800508,28.99,0.0,14.78,sold_product_590927_22598,0.0,2016-12-31 02:32:38,Shift dress - black,28.99,28.99,28.99,29462763,2019-06-16,2,Shift dress,black
33.99,0,1,Tigress Enterprises,36481470,Women's Clothing,ZO0070300703,33.99,0.0,16.66,sold_product_584875_21098,0.0,2016-12-26 12:51:50,Cardigan - red,33.99,33.99,33.99,25752881,2019-06-16,2,Cardigan,red
20.99,0,1,Pyramidustries,86003,Women's Clothing,ZO0180501805,20.99,0.0,10.49,sold_product_584875_20284,0.0,2016-12-26 12:51:50,Hoodie - black,20.99,20.99,20.99,10673417,2019-06-16,2,Hoodie,black
20.99,0,1,Pyramidustries,86003,Women's Clothing,ZO0180501805,20.99,0.0,10.49,sold_product_584875_20284,0.0,2016-12-26 12:51:50,Hoodie - black,20.99,20.99,20.99,10413163,2019-05-25,2,Hoodie,black
28.99,0,1,Oceanavigations,39648211,Men's Clothing,ZO0298902989,28.99,0.0,15.36,sold_product_572633_19751,0.0,2016-12-17 10:17:46,Print T-shirt - navy,28.99,28.99,28.99,10673417,2019-06-16,2,Print T-shirt,navy
28.99,0,1,Low Tide Media,50462654,Men's Clothing,ZO0454104541,28.99,0.0,13.05,sold_product_557921_15626,0.0,2016-12-06 13:46:34,Jumper - olive/dark blue,28.99,28.99,28.99,33650865,2019-06-16,2,Jumper,olive/dark blue
28.99,0,1,Low Tide Media,50462654,Men's Clothing,ZO0454104541,28.99,0.0,13.05,sold_product_557921_15626,0.0,2016-12-06 13:46:34,Jumper - olive/dark blue,28.99,28.99,28.99,10156557,2019-06-09,3,Jumper,olive/dark blue
20.99,0,1,Elitelligence,49226769,Men's Clothing,ZO0523805238,20.99,0.0,9.66,sold_product_567852_12928,0.0,2016-12-13 21:36:00,Shirt - black /grey,20.99,20.99,20.99,10702365,2019-06-16,2,Shirt,black /grey
64.99,0,1,Low Tide Media,54592777,Men's Shoes,ZO0404104041,64.99,0.0,31.85,sold_product_583706_1162,0.0,2016-12-25 16:30:43,Cowboy/Biker boots - brown,64.99,64.99,64.99,13483322,2019-06-16,2,Cowboy/Biker boots,brown
28.99,0,1,Gnomehouse,32570198,Women's Clothing,ZO0345203452,28.99,0.0,13.63,sold_product_583446_23005,0.0,2016-12-25 12:20:10,Blouse - navy blazer,28.99,28.99,28.99,14571889,2019-06-15,2,Blouse,navy blazer
18.99,0,1,Pyramidustries,34642271,Women's Clothing,ZO0147501475,18.99,0.0,8.93,sold_product_725047_14640,0.0,2016-12-05 17:34:05,Trousers - khaki,18.99,18.99,18.99,11222196,2019-06-16,2,Trousers,khaki
32.99,0,1,Oceanavigations,31540074,Men's Clothing,ZO0297702977,32.99,0.0,17.48,sold_product_574649_17431,0.0,2016-12-18 23:08:10,Jumper - black/white,32.99,32.99,32.99,2429391,2019-06-16,2,Jumper,black/white
32.99,0,1,Oceanavigations,34081119,Men's Accessories,ZO0316103161,32.99,0.0,15.18,sold_product_718072_15662,0.0,2016-12-03 09:30:14,Briefcase - black ,32.99,32.99,32.99,21354334,2019-06-15,2,Briefcase,black 
24.99,0,1,Low Tide Media,47639646,Men's Clothing,ZO0457904579,24.99,0.0,13.74,sold_product_582570_12038,0.0,2016-12-24 20:42:43,Sweatshirt - grey multicolor,24.99,24.99,24.99,11608660,2019-06-15,2,Sweatshirt,grey multicolor
32.99,0,1,Oceanavigations,42244011,Women's Clothing,ZO0265902659,32.99,0.0,17.81,sold_product_550771_17772,0.0,2016-12-01 07:09:07,Blouse - Medium Slate Blue,32.99,32.99,32.99,29816325,2019-06-15,3,Blouse,Medium Slate Blue
41.99,0,1,Gnomehouse,49860049,Women's Clothing,ZO0332103321,41.99,0.0,21.41,sold_product_725995_15404,0.0,2016-12-11 13:16:19,Shift dress - Lemon Chiffon,41.99,41.99,41.99,14953708,2019-06-15,3,Shift dress,Lemon Chiffon
41.99,0,1,Elitelligence,35545522,Men's Clothing,ZO0538505385,41.99,0.0,21.83,sold_product_554851_14587,0.0,2016-12-04 07:10:34,Summer jacket - black,41.99,41.99,41.99,28758609,2019-06-15,2,Summer jacket,black
10.99,0,1,Elitelligence,44146315,Men's Clothing,ZO0547305473,10.99,0.0,5.17,sold_product_550810_19045,0.0,2016-12-01 07:56:38,Seratonin - Long sleeved top - khaki,10.99,10.99,10.99,43486119,2019-06-15,2,Seratonin,Long sleeved top - khaki
32.99,0,1,Oceanavigations,44471280,Women's Shoes,ZO0242002420,32.99,0.0,15.84,sold_product_550900_12267,0.0,2016-12-01 09:21:36,Sandals - Misty Rose,32.99,32.99,32.99,8842411,2019-06-15,2,Sandals,Misty Rose
32.99,0,1,Oceanavigations,44471280,Women's Shoes,ZO0242002420,32.99,0.0,15.84,sold_product_550900_12267,0.0,2016-12-01 09:21:36,Sandals - Misty Rose,32.99,32.99,32.99,41782577,2019-05-27,2,Sandals,Misty Rose
59.99,0,1,Oceanavigations,38270608,Women's Shoes,ZO0246102461,59.99,0.0,31.19,sold_product_580015_5921,0.0,2016-12-23 00:34:34,Ankle boots - tan,59.99,59.99,59.99,2118687,2019-06-15,2,Ankle boots,tan
59.99,0,1,Oceanavigations,32586402,Women's Shoes,ZO0240802408,59.99,0.0,30.59,sold_product_550405_14517,0.0,2016-12-01 00:23:02,Trainers - rosa,59.99,59.99,59.99,2118687,2019-06-15,2,Trainers,rosa
11.99,0,1,Tigress Enterprises,32792042,Women's Accessories,ZO0083400834,11.99,0.0,6.35,sold_product_731999_14132,0.0,2016-12-16 01:07:41,Scarf - offwhite,11.99,11.99,11.99,38547897,2019-06-15,2,Scarf,offwhite
41.99,0,1,Low Tide Media,44267470,Men's Shoes,ZO0393703937,41.99,0.0,22.67,sold_product_552346_15528,0.0,2016-12-02 10:42:14,Lace-ups - black,41.99,41.99,41.99,6527616,2019-06-15,2,Lace-ups,black
28.99,0,1,Elitelligence,31884711,Women's Accessories,ZO0605206052,28.99,0.0,15.07,sold_product_552346_13535,0.0,2016-12-02 10:42:14,Weekend bag - washed black/cognac,28.99,28.99,28.99,13943634,2019-06-15,2,Weekend bag,washed black/cognac
29.99,0,1,Tigress Enterprises,38950239,Women's Shoes,ZO0019300193,29.99,0.0,15.89,sold_product_571473_7459,0.0,2016-12-16 13:43:41,High heeled ankle boots - black,29.99,29.99,29.99,40802277,2019-06-15,2,High heeled ankle boots,black
32.99,0,1,Gnomehouse,34035848,Women's Clothing,ZO0352903529,32.99,0.0,15.18,sold_product_552413_17662,0.0,2016-12-02 11:55:41,Jumper - Navy,32.99,32.99,32.99,42884718,2019-06-15,2,Jumper,Navy
21.99,0,1,Spherecords,33781223,Women's Clothing,ZO0636106361,21.99,0.0,11.43,sold_product_572124_12893,0.0,2016-12-17 01:43:41,Shift dress - black,21.99,21.99,21.99,4810556,2019-06-15,2,Shift dress,black
21.99,0,1,Spherecords,33781223,Women's Clothing,ZO0636106361,21.99,0.0,11.43,sold_product_572124_12893,0.0,2016-12-17 01:43:41,Shift dress - black,21.99,21.99,21.99,22464080,2019-05-27,2,Shift dress,black
99.99,0,1,Angeldale,33028936,Women's Shoes,ZO0678706787,99.99,0.0,50.99,sold_product_551965_22707,0.0,2016-12-02 03:56:10,Cowboy/Biker boots - black,99.99,99.99,99.99,26633229,2019-06-15,3,Cowboy/Biker boots,black
